6,-1,1631,347,36,99,0.3328962028
6,-1,851,261,89,316,0.2744248509
6,-1,1645,346,33,98,0.1924610883
6,-1,1826,340,39,111,0.1165730879
7,-1,514,266,106,326,0.9985791445
7,-1,353,268,130,340,0.9985623956
7,-1,885,158,204,614,0.9981665611
7,-1,1,18,255,1061,0.993956387
7,-1,684,329,42,125,0.9819172025
7,-1,723,318,48,132,0.9791933298
7,-1,782,326,42,117,0.9660640955
7,-1,1026,240,101,440,0.8347740173
7,-1,1306,332,36,109,0.8185129762
7,-1,1842,340,43,116,0.7043818831
7,-1,1787,342,40,110,0.6586790681
7,-1,1368,321,41,120,0.592904985
7,-1,1617,348,36,103,0.4855871201
7,-1,854,262,84,306,0.4711823761
7,-1,9,472,224,595,0.2614445388
7,-1,1632,350,36,103,0.2379548103
7,-1,1829,346,39,110,0.1594019383
7,-1,1645,351,35,95,0.1384127885
8,-1,350,266,129,349,0.9992844462
8,-1,509,263,108,337,0.9986554384
8,-1,883,159,200,623,0.9973894954
8,-1,717,320,49,132,0.9893493652
8,-1,679,332,43,124,0.9869816899
8,-1,1026,242,98,428,0.9315901399
8,-1,0,1,232,1022,0.9289870262
8,-1,782,329,41,112,0.920707345
8,-1,1306,335,36,109,0.8030543923
8,-1,1615,350,35,100,0.7605540752
8,-1,1366,323,42,121,0.7021632195
8,-1,1841,346,42,108,0.6127162576
8,-1,1788,346,36,106,0.5337752104
8,-1,851,259,95,323,0.4316838086
8,-1,1633,354,34,94,0.3506118953
8,-1,858,194,141,530,0.2612679303
8,-1,1828,349,38,108,0.235952422
8,-1,11,532,165,546,0.1816430092
8,-1,1645,356,33,91,0.1811781973
8,-1,827,334,37,111,0.1257247031
8,-1,838,323,41,133,0.1168205738
9,-1,504,262,111,343,0.9988623857
9,-1,339,263,136,351,0.9986598492
9,-1,884,165,193,608,0.9960004687
9,-1,716,320,49,134,0.9927139878
9,-1,678,332,43,127,0.9841886759
9,-1,0,0,187,1046,0.9509093165
9,-1,778,329,43,115,0.9456461668
9,-1,1017,243,108,412,0.9081481695
9,-1,1785,348,37,109,0.8754714131
9,-1,1304,335,36,113,0.8223488331
9,-1,1838,346,43,116,0.6943083405
9,-1,1362,325,43,120,0.6817678809
9,-1,1615,355,36,93,0.629447341
9,-1,1632,357,35,93,0.3937579095
9,-1,854,216,129,478,0.2820902169
9,-1,830,335,36,110,0.2190860361
9,-1,856,260,90,325,0.2163217962
9,-1,947,194,167,501,0.1605042517
9,-1,1830,354,29,100,0.120168075
9,-1,1644,359,34,91,0.1125994548
10,-1,338,260,135,363,0.9993034601
10,-1,499,259,113,347,0.998506248
10,-1,880,163,195,623,0.9950506091
10,-1,713,322,51,133,0.9925736189
10,-1,675,335,44,125,0.9857077003
10,-1,774,332,44,115,0.944621563
10,-1,1020,247,100,430,0.9190378189
10,-1,1364,326,42,126,0.8700138927
10,-1,2,0,169,1027,0.8424366117
10,-1,1785,350,38,108,0.8369333148
10,-1,1296,337,38,117,0.750590086
10,-1,1837,347,43,118,0.7278892994
10,-1,1614,357,34,92,0.6014654636
10,-1,1634,358,34,92,0.5158582926
10,-1,847,261,109,351,0.3483743072
10,-1,954,194,157,498,0.339922756
10,-1,831,336,36,113,0.2900136709
10,-1,1609,361,27,81,0.1641286314
10,-1,844,238,172,478,0.1205626652
10,-1,1830,355,30,101,0.1022070944
11,-1,495,262,111,350,0.9989753962
11,-1,333,269,131,358,0.998950839
11,-1,872,172,203,625,0.9939520955
11,-1,712,323,53,135,0.9922249317
11,-1,675,336,43,123,0.9815710187
11,-1,773,331,46,119,0.9594988823
11,-1,1016,250,100,428,0.9088175893
11,-1,1362,327,43,130,0.8457143903
11,-1,4,73,206,791,0.7705862522
11,-1,1298,338,37,116,0.7560157776
11,-1,1614,358,33,91,0.7121455073
11,-1,1784,349,39,112,0.7000867724
11,-1,1834,350,47,117,0.6491332054
11,-1,828,340,38,113,0.4383077323
11,-1,1633,358,33,91,0.4204831421
11,-1,847,222,130,434,0.1214052513
11,-1,1644,361,33,90,0.1023204252
12,-1,328,265,131,366,0.9991033077
12,-1,488,260,117,352,0.9979445338
12,-1,709,325,55,134,0.9957982898
12,-1,874,165,202,633,0.9885779619
12,-1,672,340,43,120,0.981274426
12,-1,774,331,46,120,0.9596763849
12,-1,1016,250,99,420,0.9358322024
12,-1,1359,326,45,137,0.8952952623
12,-1,1291,338,38,115,0.8383564353
12,-1,15,91,165,800,0.7384422421
12,-1,1834,347,43,116,0.6715293527
12,-1,1787,356,36,97,0.6158657074
12,-1,1614,357,34,95,0.4561912119
12,-1,1632,357,34,94,0.3755111694
12,-1,826,340,40,115,0.2741264403
12,-1,841,218,145,513,0.1215271428
13,-1,320,267,135,365,0.9994334579
13,-1,482,264,123,348,0.9984731078
13,-1,708,326,55,134,0.9964702129
13,-1,670,340,45,123,0.9895497561
13,-1,878,156,203,654,0.9863137007
13,-1,1009,242,106,420,0.9529444575
13,-1,770,333,47,119,0.9428986311
13,-1,1359,326,46,132,0.9157212377
13,-1,1836,346,41,114,0.8221153617
13,-1,1289,339,35,117,0.7242686749
13,-1,1788,348,36,106,0.7209002972
13,-1,1632,355,34,96,0.5300214887
13,-1,1616,356,35,95,0.4419938922
13,-1,17,117,148,765,0.3415623605
13,-1,846,192,153,562,0.3189096451
13,-1,827,340,41,113,0.2914600372
13,-1,1609,360,26,84,0.2426904142
13,-1,929,221,181,471,0.1455102861
13,-1,856,238,99,403,0.1323753297
13,-1,1800,355,36,99,0.1007100269
14,-1,319,266,133,368,0.9995061159
14,-1,478,262,124,353,0.9977020621
14,-1,707,326,56,136,0.9959218502
14,-1,862,146,221,652,0.9944408536
14,-1,669,339,41,122,0.9731045365
14,-1,1010,254,102,408,0.9715152979
14,-1,770,331,45,124,0.9363567829
14,-1,1359,325,46,128,0.9179828167
14,-1,1288,340,36,114,0.7363303304
14,-1,1836,344,46,118,0.7225388288
14,-1,826,341,41,115,0.644119978
14,-1,1788,348,36,109,0.4702073038
14,-1,1635,352,30,91,0.4244939089
14,-1,1752,547,115,197,0.3772069514
14,-1,1617,354,35,93,0.2651037574
14,-1,1605,355,34,91,0.1596295834
15,-1,316,267,135,367,0.9995166063
15,-1,473,261,129,357,0.9968992472
15,-1,708,328,54,134,0.9954382777
15,-1,863,158,220,645,0.9954016209
15,-1,669,341,41,120,0.9719926119
15,-1,1007,256,103,404,0.9703810215
15,-1,769,331,47,124,0.9165412188
15,-1,1361,324,44,132,0.8672966957
15,-1,1838,343,45,117,0.6988774538
15,-1,1789,347,36,109,0.6601437926
15,-1,1288,339,36,113,0.6573434472
15,-1,825,342,41,117,0.5632227659
15,-1,1633,350,33,96,0.4140963554
15,-1,1617,350,34,100,0.2852787673
15,-1,929,217,177,480,0.2817894816
15,-1,1604,354,34,91,0.1916066706
15,-1,842,189,138,560,0.1177851409
15,-1,1776,352,37,99,0.1100104526
16,-1,313,270,137,371,0.9994269609
16,-1,476,261,123,361,0.997082293
16,-1,861,152,218,656,0.9965100884
16,-1,707,330,54,136,0.9946651459
16,-1,667,339,41,122,0.9780452251
16,-1,1005,253,103,403,0.9537693858
16,-1,770,334,44,117,0.9261429906
16,-1,1359,325,46,138,0.8905037045
16,-1,1285,343,36,102,0.810084343
16,-1,1839,340,44,121,0.7316226363
16,-1,1790,351,36,95,0.7004888058
16,-1,830,336,43,125,0.3221151233
16,-1,1633,350,33,104,0.2185557038
16,-1,840,199,141,549,0.1826095283
16,-1,1617,349,36,106,0.1694376767
16,-1,934,212,171,484,0.1566329747
16,-1,1802,353,37,99,0.1485909075
16,-1,1774,356,36,94,0.1251181662
16,-1,1285,329,59,149,0.108582221
16,-1,1604,354,36,96,0.1001442894
17,-1,302,274,149,374,0.9994769692
17,-1,473,263,130,360,0.9989621639
17,-1,855,160,225,649,0.9978772402
17,-1,708,332,53,139,0.9941433072
17,-1,666,343,42,126,0.9878838658
17,-1,1004,246,107,415,0.9587331414
17,-1,1360,327,44,138,0.8682979941
17,-1,771,337,46,118,0.829370141
17,-1,1841,340,41,121,0.7587287426
17,-1,1790,348,35,107,0.6804178953
17,-1,1285,341,38,110,0.6616259217
17,-1,825,340,43,121,0.3784536421
17,-1,1805,350,34,105,0.3620138168
17,-1,1703,543,82,195,0.3198625445
17,-1,1828,346,38,118,0.2125816941
17,-1,1309,351,24,83,0.1831934452
17,-1,1298,339,41,117,0.1831798851
17,-1,1772,350,36,106,0.1703885794
17,-1,936,219,169,487,0.1578864008
17,-1,1369,325,59,150,0.1394301653
17,-1,1634,351,33,101,0.1383532435
17,-1,1328,350,23,84,0.135222882
17,-1,838,214,143,554,0.128287077
17,-1,1242,359,24,68,0.1201926023
18,-1,472,267,129,359,0.9988431931
18,-1,301,277,145,383,0.9988069534
18,-1,855,150,225,660,0.9978145361
18,-1,709,334,54,139,0.9917539358
18,-1,666,348,43,126,0.979333818
18,-1,998,250,111,404,0.9780388474
18,-1,774,339,47,123,0.9330287576
18,-1,1359,329,45,142,0.9196138382
18,-1,1285,344,38,111,0.7084485292
18,-1,1841,341,42,127,0.6027482748
18,-1,1790,347,35,108,0.5326208472
18,-1,1308,353,24,87,0.3456698954
18,-1,1298,343,40,118,0.3456327915
18,-1,832,346,44,127,0.3197474778
18,-1,1805,347,35,111,0.2909032702
18,-1,934,220,168,494,0.2314221263
18,-1,1132,356,33,90,0.2156803757
18,-1,1242,361,25,69,0.2092185766
18,-1,1383,335,42,131,0.1643022597
18,-1,1827,346,39,122,0.1572208256
18,-1,1345,335,42,137,0.1523591429
18,-1,1259,357,26,75,0.1395583302
18,-1,1280,354,26,87,0.1365522593
18,-1,1327,352,23,87,0.1327219158
18,-1,1275,332,58,152,0.1285591573
18,-1,1150,358,33,88,0.1282977164
18,-1,1812,361,23,83,0.1260018498
18,-1,1772,349,36,109,0.1177921817
18,-1,1116,347,36,98,0.1143023744
18,-1,1635,353,34,100,0.1078510582
18,-1,1816,339,60,159,0.106050767
19,-1,471,270,132,372,0.9986364245
19,-1,298,276,150,388,0.9983774424
19,-1,851,161,224,646,0.9976102114
19,-1,708,338,55,143,0.9801751971
19,-1,667,351,43,129,0.9782278538
19,-1,990,250,120,415,0.961831212
19,-1,775,344,46,121,0.9028745294
19,-1,1285,349,39,112,0.7666169405
19,-1,1367,330,43,148,0.7434891462
19,-1,1842,348,41,125,0.5163359046
19,-1,1791,349,35,107,0.4780769944
19,-1,830,347,47,133,0.3356963098
19,-1,1805,349,34,108,0.2818794847
19,-1,1131,358,34,93,0.2213844806
19,-1,1276,335,58,154,0.1972627491
19,-1,1635,353,33,99,0.1690636426
19,-1,1307,355,25,89,0.1684057117
19,-1,831,214,134,559,0.1541530788
19,-1,1384,334,43,135,0.1438706219
19,-1,1771,349,37,109,0.1277037263
19,-1,1645,359,34,90,0.1260062009
19,-1,1828,350,38,120,0.1111604497
19,-1,1280,356,28,91,0.1079558209
20,-1,302,285,145,385,0.9990910292
20,-1,465,274,136,378,0.9990098476
20,-1,854,176,204,639,0.9975582361
20,-1,711,344,55,136,0.9689384699
20,-1,668,356,40,114,0.9678358436
20,-1,996,258,119,437,0.9322257042
20,-1,1369,336,42,126,0.8745962977
20,-1,773,349,48,121,0.8360573053
20,-1,1844,348,45,123,0.574754715
20,-1,1635,361,34,93,0.5287668109
20,-1,1286,350,38,104,0.4686027467
20,-1,833,353,44,127,0.4601452053
20,-1,1617,361,35,95,0.3713997602
20,-1,1792,352,34,105,0.197676152
20,-1,1806,350,35,107,0.1379118562
20,-1,1259,359,25,79,0.1086957753
20,-1,1280,359,26,81,0.1005318165
21,-1,307,290,149,383,0.9990971088
21,-1,472,276,141,392,0.9985230565
21,-1,850,177,215,642,0.9983209968
21,-1,993,249,137,426,0.9566885829
21,-1,719,346,53,143,0.9228690863
21,-1,781,351,52,127,0.8271897435
21,-1,1374,336,42,129,0.7980543375
21,-1,676,363,42,116,0.7241155505
21,-1,1804,349,40,121,0.4250416756
21,-1,1646,361,38,97,0.4065493643
21,-1,841,356,42,123,0.3873453438
21,-1,1856,348,45,130,0.3697060943
21,-1,1254,359,38,101,0.2345412672
21,-1,1640,368,26,81,0.1605410874
21,-1,1788,349,42,124,0.1517129093
21,-1,1822,348,37,124,0.1402626038
21,-1,1299,359,41,97,0.1392156184
21,-1,1461,275,84,229,0.1293320954
21,-1,1286,360,39,97,0.1181025803
21,-1,1239,362,38,101,0.1073934957
21,-1,1294,369,24,74,0.1051945984
22,-1,863,186,210,632,0.9993869066
22,-1,321,293,148,392,0.9992658496
22,-1,491,282,138,388,0.9989140034
22,-1,1014,262,128,414,0.9901864529
22,-1,736,347,55,142,0.9822937846
22,-1,694,364,39,116,0.8993710279
22,-1,1393,337,45,132,0.8659347892
22,-1,799,356,49,122,0.6483081579
22,-1,1649,362,37,103,0.5394124389
22,-1,1823,356,38,118,0.4834157228
22,-1,1665,362,36,97,0.4448990822
22,-1,1837,353,37,119,0.3784494698
22,-1,1878,350,39,132,0.3559814095
22,-1,1845,369,24,83,0.2843014598
22,-1,1305,357,40,100,0.2628670037
22,-1,1829,368,26,83,0.2235490382
22,-1,936,204,185,583,0.1843592525
22,-1,859,357,47,131,0.1691681445
22,-1,1312,366,25,78,0.1544053108
22,-1,1344,369,23,72,0.1492854208
22,-1,1332,357,41,98,0.1296688914
22,-1,1419,341,40,129,0.1182750612
22,-1,1325,358,25,80,0.1144910678
22,-1,1794,366,25,85,0.1100485027
22,-1,1805,355,40,116,0.1097776592
22,-1,1680,362,35,94,0.1061275601
23,-1,864,187,210,637,0.9995237589
23,-1,332,292,150,401,0.9993182421
23,-1,498,283,137,392,0.9983206391
23,-1,1016,266,141,412,0.9967645407
23,-1,746,350,58,142,0.9813629389
23,-1,708,365,42,123,0.9753807187
23,-1,812,356,47,120,0.8621752858
23,-1,1410,343,44,136,0.8319949508
23,-1,1319,361,40,104,0.7403151393
23,-1,1842,355,40,122,0.5362583995
23,-1,1778,554,99,211,0.3768383265
23,-1,1685,363,35,105,0.3277722895
23,-1,1341,362,25,79,0.2984330058
23,-1,1669,362,36,107,0.2262914181
23,-1,1847,366,27,90,0.1361608207
23,-1,1321,345,58,144,0.1225449815
23,-1,1861,366,26,92,0.1092853621
23,-1,1675,374,23,81,0.1091009527
23,-1,1656,363,35,107,0.1063499078
23,-1,1315,367,27,86,0.1039059833
24,-1,867,186,214,640,0.9995710254
24,-1,337,295,154,398,0.9989971519
24,-1,1024,258,144,427,0.998728931
24,-1,513,287,133,383,0.9986421466
24,-1,716,363,44,127,0.9920409322
24,-1,760,350,55,143,0.9842377305
24,-1,1701,362,35,101,0.697596252
24,-1,1327,360,39,99,0.6856982708
24,-1,1422,340,44,135,0.6748175025
24,-1,824,359,47,120,0.5890753865
24,-1,948,233,209,555,0.3380505741
24,-1,1685,361,37,108,0.2838732004
24,-1,1672,361,36,106,0.2723103166
24,-1,1692,373,24,82,0.1503823251
24,-1,1342,370,27,85,0.1410975307
24,-1,1324,345,58,144,0.1261693239
24,-1,1859,354,39,124,0.1085174158
24,-1,1821,348,39,120,0.1077123284
24,-1,1313,369,24,82,0.1058316976
24,-1,1828,362,26,89,0.1051981971
25,-1,878,190,212,636,0.9993318915
25,-1,355,299,145,401,0.9989237189
25,-1,1034,263,153,430,0.9986458421
25,-1,527,288,136,393,0.997443676
25,-1,729,363,44,127,0.9914495349
25,-1,770,351,58,144,0.9482848048
25,-1,1439,338,45,139,0.7409767509
25,-1,835,359,51,125,0.7178122401
25,-1,1341,358,41,102,0.5514914989
25,-1,1820,551,88,238,0.4341118336
25,-1,1718,358,36,109,0.3068508804
25,-1,943,210,229,580,0.2822115123
25,-1,1693,366,27,90,0.2316155881
25,-1,1330,370,24,79,0.2064656615
25,-1,1702,359,37,109,0.1789947003
25,-1,1360,367,26,83,0.1744472235
25,-1,1365,358,39,100,0.1033713743
26,-1,886,186,217,646,0.9995891452
26,-1,369,306,146,401,0.9988583326
26,-1,534,297,143,396,0.997531116
26,-1,1052,267,152,433,0.9971225858
26,-1,745,369,42,122,0.9858031273
26,-1,787,354,57,138,0.9795326591
26,-1,1457,338,44,138,0.8580396771
26,-1,851,359,48,132,0.4631721675
26,-1,1355,354,41,116,0.4140383899
26,-1,1736,356,36,111,0.3772751987
26,-1,1720,359,39,111,0.311593771
26,-1,1340,351,41,121,0.1731172502
26,-1,1838,555,79,222,0.1500308216
26,-1,1377,368,25,83,0.1378815323
27,-1,893,188,213,652,0.9993929863
27,-1,372,305,156,389,0.9986968637
27,-1,553,302,136,393,0.9963389635
27,-1,1064,273,159,424,0.9961667657
27,-1,800,358,59,137,0.9701846242
27,-1,759,374,40,119,0.9693263173
27,-1,1475,342,46,146,0.7566874027
27,-1,868,362,47,137,0.5139170289
27,-1,1754,359,38,112,0.2871010303
27,-1,1369,351,44,128,0.2674081922
27,-1,1733,357,41,119,0.241131857
27,-1,1242,386,22,76,0.2236294299
27,-1,1868,553,51,211,0.1988048106
27,-1,1224,385,23,77,0.1619888842
27,-1,1252,374,34,93,0.1396490484
27,-1,1260,388,21,72,0.1395414919
27,-1,1233,375,35,99,0.1302288026
27,-1,1288,372,35,91,0.1135700494
27,-1,1277,388,21,70,0.1119244099
28,-1,887,183,229,671,0.9991127849
28,-1,386,317,142,402,0.9987844825
28,-1,562,305,134,405,0.9973056316
28,-1,1069,284,162,423,0.9971054196
28,-1,766,376,44,128,0.9894843698
28,-1,810,364,55,142,0.9847970009
28,-1,1480,346,45,141,0.6228944659
28,-1,876,366,43,152,0.2323517501
28,-1,1753,363,40,118,0.1852772683
28,-1,1774,368,27,92,0.1747232378
28,-1,1213,396,79,198,0.1714428812
28,-1,1739,364,40,125,0.1433586329
28,-1,1346,388,22,74,0.133612752
28,-1,1375,359,39,123,0.1214247718
28,-1,1243,387,22,78,0.114169836
28,-1,858,377,37,108,0.1028971896
29,-1,898,202,216,644,0.9990990162
29,-1,1073,279,164,440,0.9989751577
29,-1,393,314,148,398,0.9989179373
29,-1,565,300,135,405,0.9984545708
29,-1,814,367,57,142,0.9917941689
29,-1,770,382,44,127,0.9874731302
29,-1,1493,352,44,136,0.8922695518
29,-1,1382,356,43,123,0.7320616841
29,-1,1751,367,37,116,0.4687253237
29,-1,1778,369,28,92,0.3212895989
29,-1,875,376,40,124,0.2368083596
29,-1,1213,397,80,201,0.1983181238
29,-1,862,378,35,102,0.160808906
30,-1,897,189,233,675,0.9994572997
30,-1,1084,288,159,430,0.9991922975
30,-1,388,314,144,417,0.9991075397
30,-1,569,305,136,409,0.9984264374
30,-1,824,373,55,141,0.9959255457
30,-1,780,384,46,133,0.9829881787
30,-1,1503,352,44,143,0.9437475801
30,-1,1388,366,42,123,0.9314588904
30,-1,1760,374,36,99,0.7372197509
30,-1,1792,370,28,90,0.6007220745
30,-1,876,379,39,123,0.3494026959
30,-1,1226,417,81,187,0.1923300773
30,-1,1482,358,41,132,0.1306736022
30,-1,1441,361,39,119,0.1063463688
31,-1,1091,298,160,421,0.9997127652
31,-1,894,210,223,653,0.9990568757
31,-1,393,331,150,411,0.998909831
31,-1,578,309,132,417,0.9981048107
31,-1,830,377,55,142,0.9938349724
31,-1,786,392,47,127,0.9895269871
31,-1,1394,372,42,111,0.9310577512
31,-1,1509,357,47,139,0.8927402496
31,-1,1770,377,38,108,0.8520668149
31,-1,1234,415,80,190,0.673602879
31,-1,1800,378,32,95,0.6493403912
31,-1,883,385,37,112,0.3253678083
32,-1,1087,288,182,421,0.9991620779
32,-1,395,334,150,417,0.9990555644
32,-1,579,315,134,407,0.9986096621
32,-1,907,209,222,665,0.9983526468
32,-1,835,379,55,146,0.9948137999
32,-1,789,398,44,123,0.9858983755
32,-1,1393,381,43,111,0.9357973337
32,-1,1518,362,46,144,0.9021977782
32,-1,1810,380,29,93,0.5972957015
32,-1,1776,383,37,107,0.5834007859
32,-1,1239,425,77,186,0.4174681604
32,-1,1791,386,27,91,0.1540503204
32,-1,892,394,31,116,0.1106432378
33,-1,1097,293,168,438,0.9996571541
33,-1,395,337,152,426,0.9993658662
33,-1,581,311,139,418,0.9986816049
33,-1,897,216,228,675,0.9984234571
33,-1,842,388,53,141,0.9940739274
33,-1,795,398,46,127,0.9837878942
33,-1,1525,370,45,137,0.909712851
33,-1,1402,387,39,111,0.8922303915
33,-1,1787,387,37,108,0.8024092913
33,-1,1820,389,28,84,0.6255639195
33,-1,1241,430,85,193,0.2254316509
33,-1,1793,385,55,128,0.1330813169
33,-1,892,390,47,142,0.1145238504
34,-1,1105,313,167,423,0.9996876717
34,-1,392,327,145,431,0.9990682006
34,-1,906,220,224,683,0.9990680814
34,-1,584,326,135,413,0.9981250167
34,-1,845,391,55,145,0.9939379692
34,-1,799,402,46,128,0.99266994
34,-1,1530,372,47,135,0.8936315775
34,-1,1404,390,38,111,0.8815549612
34,-1,1822,394,34,95,0.6863846183
34,-1,1792,394,37,110,0.6863515377
34,-1,1804,395,38,95,0.3340479732
34,-1,1248,432,80,195,0.1452316046
35,-1,1112,313,163,427,0.9996780157
35,-1,399,336,151,423,0.9991062284
35,-1,897,219,242,680,0.9990924597
35,-1,590,321,134,431,0.9980858564
35,-1,849,393,54,149,0.9934824109
35,-1,804,409,45,132,0.9910392165
35,-1,1540,382,43,129,0.8631842732
35,-1,1407,397,41,115,0.8280727267
35,-1,1832,399,35,103,0.6634037495
35,-1,1259,420,75,216,0.5987194777
35,-1,1804,400,36,110,0.5303234458
36,-1,1106,319,180,421,0.9995012283
36,-1,392,340,156,447,0.999116838
36,-1,906,235,222,677,0.9988526106
36,-1,590,326,138,445,0.9983567595
36,-1,851,399,53,147,0.9951900244
36,-1,805,415,45,128,0.9872289896
36,-1,1548,386,43,124,0.8588984609
36,-1,1838,403,34,107,0.7374939322
36,-1,1410,403,40,117,0.6766227484
36,-1,1808,407,36,110,0.6309868693
36,-1,1261,453,75,184,0.5355277061
36,-1,1824,412,39,114,0.2156798244
36,-1,899,412,39,117,0.1442176849
36,-1,1796,409,39,116,0.1030162796
37,-1,1115,326,168,426,0.999612987
37,-1,915,246,228,664,0.9993832111
37,-1,380,333,157,447,0.9992509484
37,-1,586,320,134,456,0.9984920025
37,-1,853,403,55,149,0.9952061772
37,-1,810,419,45,129,0.9837058783
37,-1,1551,393,45,132,0.8507586718
37,-1,1841,413,36,97,0.798227489
37,-1,1811,415,36,107,0.7564840317
37,-1,1411,411,40,109,0.7142996788
37,-1,1826,418,26,99,0.1950953454
37,-1,1267,430,71,216,0.151154384
37,-1,1536,395,43,132,0.1261104196
37,-1,1815,409,53,129,0.1067240462
38,-1,1118,322,169,438,0.9997088313
38,-1,904,224,234,725,0.999368608
38,-1,593,325,140,468,0.9992857575
38,-1,383,351,160,456,0.9992011189
38,-1,856,410,55,150,0.9897565246
38,-1,811,426,46,131,0.9812867045
38,-1,1418,418,40,117,0.7629457116
38,-1,1817,421,37,111,0.7427067757
38,-1,1555,401,43,131,0.735370934
38,-1,1851,420,35,98,0.6124664545
38,-1,1536,403,41,130,0.1641674191
38,-1,906,421,40,133,0.1334350705
39,-1,1122,328,164,439,0.9998282194
39,-1,928,234,218,715,0.9991785884
39,-1,377,359,161,451,0.998087585
39,-1,587,349,145,448,0.9976224303
39,-1,856,419,57,148,0.9935777187
39,-1,811,434,48,131,0.9876739383
39,-1,1421,422,37,109,0.7421706319
39,-1,1821,430,38,110,0.7323964834
39,-1,1558,409,42,126,0.6819986701
